epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,371.342,1.61833,1.17064,1.38837,0.46328,0.51657,0.44239,0.1603,2.08651,1.49662,1.70776,0.000943719,0.000943719,0.000943719
101,374.893,1.65177,1.1747,1.38338,0.44399,0.43977,0.4199,0.14766,2.1237,1.57108,1.74378,0.000940625,0.000940625,0.000940625
102,378.544,1.67933,1.15194,1.36379,0.52441,0.30507,0.36578,0.13101,2.09,1.56886,1.73056,0.000937531,0.000937531,0.000937531
103,382.108,1.64304,1.17538,1.37606,0.33353,0.38803,0.32752,0.12554,2.09342,1.56513,1.74138,0.000934438,0.000934438,0.000934438
104,385.787,1.63428,1.17028,1.36963,0.38395,0.39889,0.37896,0.13667,2.05938,1.63063,1.72858,0.000931344,0.000931344,0.000931344
105,389.306,1.64569,1.16362,1.36675,0.30369,0.34487,0.2706,0.10541,2.15748,1.73463,1.80555,0.00092825,0.00092825,0.00092825
106,392.859,1.61657,1.1644,1.38103,0.34007,0.40267,0.30661,0.11444,2.13388,1.58448,1.7743,0.000925156,0.000925156,0.000925156
107,396.643,1.63767,1.14009,1.35865,0.41487,0.44084,0.40652,0.15814,2.11643,1.57834,1.74696,0.000922063,0.000922063,0.000922063
108,400.177,1.62496,1.12728,1.34638,0.32485,0.43766,0.32974,0.12792,2.08884,1.60133,1.74187,0.000918969,0.000918969,0.000918969
109,403.784,1.64882,1.15757,1.36766,0.41406,0.38183,0.35622,0.13378,2.10187,1.60174,1.72473,0.000915875,0.000915875,0.000915875
110,407.492,1.60914,1.1352,1.35751,0.35959,0.37681,0.36461,0.14246,2.09419,1.57678,1.72877,0.000912781,0.000912781,0.000912781
111,411.129,1.64615,1.13769,1.37763,0.49883,0.37434,0.40285,0.14819,2.07665,1.65268,1.71744,0.000909688,0.000909688,0.000909688
112,414.742,1.63297,1.12585,1.3683,0.35912,0.40378,0.34277,0.1351,2.06748,1.56533,1.72351,0.000906594,0.000906594,0.000906594
113,418.313,1.61713,1.14947,1.35022,0.40332,0.42776,0.34583,0.1285,2.11594,1.60103,1.75603,0.0009035,0.0009035,0.0009035
114,421.959,1.59098,1.11724,1.33965,0.39154,0.42104,0.38515,0.15727,2.08215,1.52893,1.72826,0.000900406,0.000900406,0.000900406
115,425.602,1.60143,1.11176,1.35004,0.49075,0.45077,0.40698,0.14671,2.20027,1.61745,1.81199,0.000897313,0.000897313,0.000897313
116,429.232,1.59526,1.09708,1.35316,0.51955,0.34995,0.39244,0.15057,2.20161,1.56277,1.80392,0.000894219,0.000894219,0.000894219
117,432.706,1.58536,1.08497,1.34145,0.3256,0.49273,0.37655,0.14866,2.18427,1.60916,1.79657,0.000891125,0.000891125,0.000891125
118,436.498,1.60442,1.10235,1.31898,0.37273,0.43557,0.37269,0.15348,2.09705,1.55856,1.72352,0.000888031,0.000888031,0.000888031
119,440.246,1.59685,1.08164,1.32023,0.42399,0.3997,0.39186,0.14904,2.08063,1.50754,1.69859,0.000884938,0.000884938,0.000884938
120,443.785,1.558,1.07488,1.31111,0.33887,0.44895,0.36593,0.14325,2.06683,1.54927,1.72316,0.000881844,0.000881844,0.000881844
121,447.504,1.60614,1.05813,1.30722,0.33934,0.40845,0.32499,0.13063,2.14613,1.6526,1.78153,0.00087875,0.00087875,0.00087875
122,450.942,1.58165,1.07465,1.30196,0.32929,0.33265,0.32599,0.13288,2.135,1.69702,1.77856,0.000875656,0.000875656,0.000875656
123,454.778,1.60009,1.06574,1.31698,0.43229,0.31625,0.30938,0.11865,2.21835,1.64447,1.81605,0.000872563,0.000872563,0.000872563
124,458.356,1.57194,1.08187,1.34481,0.36761,0.41555,0.33807,0.1331,2.12037,1.59633,1.75549,0.000869469,0.000869469,0.000869469
125,461.894,1.58048,1.07498,1.32056,0.42674,0.4168,0.36872,0.14871,2.10757,1.56405,1.74965,0.000866375,0.000866375,0.000866375
126,465.535,1.59223,1.10922,1.35857,0.39971,0.45335,0.37793,0.1444,2.07305,1.5823,1.70744,0.000863281,0.000863281,0.000863281
127,469.256,1.66258,1.10194,1.33679,0.37223,0.45385,0.36127,0.13554,2.13203,1.58797,1.71993,0.000860188,0.000860188,0.000860188
128,472.881,1.57339,1.05147,1.30263,0.35626,0.43698,0.34265,0.13088,2.11377,1.53911,1.72986,0.000857094,0.000857094,0.000857094
129,476.408,1.59371,1.10659,1.33512,0.33823,0.37606,0.30326,0.11994,2.09103,1.52091,1.75734,0.000854,0.000854,0.000854
130,480,1.57082,1.05065,1.33722,0.36279,0.41188,0.33581,0.1305,2.08826,1.51952,1.76575,0.000850906,0.000850906,0.000850906
131,483.681,1.56642,1.05081,1.31324,0.37117,0.45091,0.36996,0.13528,2.1491,1.56184,1.79597,0.000847813,0.000847813,0.000847813
132,487.302,1.53425,1.01747,1.30001,0.41331,0.35191,0.33774,0.13198,2.15126,1.53098,1.7851,0.000844719,0.000844719,0.000844719
133,490.895,1.53017,1.01318,1.29199,0.4248,0.36821,0.33858,0.13687,2.08318,1.62358,1.74324,0.000841625,0.000841625,0.000841625
134,494.568,1.55688,1.03497,1.30061,0.35945,0.50368,0.38557,0.14297,2.14768,1.60467,1.79392,0.000838531,0.000838531,0.000838531
135,498.181,1.57375,1.03296,1.2988,0.4048,0.3275,0.33642,0.12865,2.10584,1.6358,1.74707,0.000835438,0.000835438,0.000835438
136,501.79,1.50328,1.00205,1.29003,0.49939,0.30623,0.33047,0.1196,2.11824,1.55187,1.74645,0.000832344,0.000832344,0.000832344
137,505.455,1.51464,1.02417,1.27767,0.48841,0.34445,0.34002,0.12835,2.10635,1.49918,1.74125,0.00082925,0.00082925,0.00082925
138,508.85,1.53214,1.0098,1.28463,0.40481,0.41904,0.35649,0.1298,2.12337,1.59088,1.75061,0.000826156,0.000826156,0.000826156
139,512.494,1.56006,1.01736,1.29113,0.51972,0.34426,0.35896,0.14508,2.15324,1.62584,1.78669,0.000823063,0.000823063,0.000823063
140,516.184,1.52408,0.99673,1.286,0.38019,0.43293,0.35038,0.13692,2.12179,1.52942,1.76703,0.000819969,0.000819969,0.000819969
141,519.479,1.52387,1.00565,1.28526,0.35944,0.39019,0.32731,0.12904,2.12442,1.55154,1.751,0.000816875,0.000816875,0.000816875
142,523.161,1.54529,1.02178,1.29251,0.46757,0.34559,0.34513,0.13223,2.16932,1.61752,1.77667,0.000813781,0.000813781,0.000813781
143,527.155,1.54762,1.00886,1.30606,0.44745,0.32464,0.34349,0.13412,2.12179,1.53755,1.74488,0.000810688,0.000810688,0.000810688
144,530.812,1.52598,1.0067,1.28452,0.43752,0.38925,0.37429,0.14692,2.17127,1.59979,1.78294,0.000807594,0.000807594,0.000807594
145,534.281,1.52901,1.0089,1.29203,0.47318,0.39924,0.3915,0.14692,2.09257,1.54831,1.72896,0.0008045,0.0008045,0.0008045
146,537.946,1.50608,0.98239,1.25974,0.46926,0.37833,0.36278,0.13292,2.12587,1.54703,1.75661,0.000801406,0.000801406,0.000801406
147,541.619,1.51149,0.98401,1.25245,0.38499,0.38841,0.34414,0.12809,2.13864,1.57152,1.74474,0.000798313,0.000798313,0.000798313
148,545.134,1.52735,0.99632,1.27111,0.41536,0.28836,0.29165,0.10915,2.20743,1.74642,1.83833,0.000795219,0.000795219,0.000795219
149,548.507,1.49362,0.99239,1.2713,0.39835,0.32087,0.29091,0.1069,2.20748,1.62476,1.8556,0.000792125,0.000792125,0.000792125
150,552.337,1.47758,0.95458,1.26607,0.39884,0.42767,0.35956,0.13513,2.12828,1.53585,1.78079,0.000789031,0.000789031,0.000789031
151,555.775,1.48119,0.96668,1.27723,0.50817,0.39813,0.36437,0.12892,2.18884,1.5816,1.81145,0.000785938,0.000785938,0.000785938
152,559.577,1.48382,0.97249,1.26511,0.4115,0.35611,0.3507,0.12628,2.19234,1.57019,1.81443,0.000782844,0.000782844,0.000782844
153,563.381,1.48583,0.96453,1.25872,0.38903,0.46497,0.39378,0.13593,2.20946,1.57494,1.85985,0.00077975,0.00077975,0.00077975
154,566.909,1.45594,0.94124,1.25502,0.45191,0.37554,0.37687,0.13882,2.1919,1.58227,1.82739,0.000776656,0.000776656,0.000776656
155,570.354,1.45617,0.94449,1.24323,0.35161,0.35381,0.31819,0.11732,2.26398,1.67641,1.8739,0.000773563,0.000773563,0.000773563
156,574.123,1.44796,0.92252,1.23442,0.4213,0.30918,0.30155,0.11207,2.30436,1.73138,1.90852,0.000770469,0.000770469,0.000770469
157,577.731,1.46374,0.95493,1.25754,0.35111,0.37743,0.31111,0.11717,2.21906,1.71201,1.85454,0.000767375,0.000767375,0.000767375
158,581.262,1.47653,0.95388,1.25044,0.45778,0.41601,0.3896,0.15035,2.14464,1.5823,1.79575,0.000764281,0.000764281,0.000764281
159,584.996,1.48561,0.93366,1.24528,0.43392,0.40462,0.36422,0.13584,2.12409,1.58242,1.75232,0.000761188,0.000761188,0.000761188
160,588.691,1.49438,0.94804,1.24574,0.32947,0.48263,0.32445,0.12388,2.19629,1.5775,1.83423,0.000758094,0.000758094,0.000758094
161,592.26,1.48258,0.93972,1.2285,0.43926,0.42585,0.34493,0.1338,2.15513,1.59269,1.8036,0.000755,0.000755,0.000755
162,595.724,1.44347,0.90608,1.23445,0.45789,0.33565,0.33364,0.13261,2.20736,1.65403,1.84885,0.000751906,0.000751906,0.000751906
163,599.326,1.45315,0.92864,1.233,0.41625,0.4756,0.39068,0.15389,2.14882,1.54446,1.81684,0.000748813,0.000748813,0.000748813
164,603.114,1.4495,0.92559,1.23155,0.36161,0.41327,0.35236,0.13549,2.19073,1.59211,1.82301,0.000745719,0.000745719,0.000745719
165,606.796,1.44691,0.93255,1.25178,0.46872,0.45722,0.39955,0.15325,2.1469,1.5572,1.79377,0.000742625,0.000742625,0.000742625
166,610.35,1.44973,0.92769,1.23447,0.49238,0.3971,0.39208,0.15865,2.14126,1.55639,1.79787,0.000739531,0.000739531,0.000739531
167,613.971,1.42964,0.92205,1.22422,0.41497,0.45094,0.36384,0.14289,2.16642,1.5446,1.81368,0.000736438,0.000736438,0.000736438
168,617.611,1.45114,0.92345,1.23308,0.42368,0.48231,0.39046,0.14929,2.17944,1.52226,1.82136,0.000733344,0.000733344,0.000733344
169,621.322,1.41815,0.89601,1.21957,0.41501,0.45052,0.38252,0.14247,2.22409,1.57692,1.86559,0.00073025,0.00073025,0.00073025
170,624.979,1.42856,0.8989,1.2263,0.43274,0.3773,0.37175,0.14173,2.1685,1.67482,1.82416,0.000727156,0.000727156,0.000727156
171,628.434,1.42831,0.92871,1.24324,0.41937,0.40445,0.3667,0.13361,2.20759,1.57027,1.83043,0.000724062,0.000724062,0.000724062
172,632.156,1.4383,0.90742,1.22519,0.43653,0.37609,0.3456,0.13189,2.1818,1.53022,1.85932,0.000720969,0.000720969,0.000720969
173,635.65,1.47118,0.91225,1.23288,0.40714,0.40584,0.32691,0.11682,2.22852,1.66459,1.86389,0.000717875,0.000717875,0.000717875
174,639.326,1.44382,0.92402,1.23089,0.38076,0.39228,0.31616,0.11203,2.25061,1.58436,1.88731,0.000714781,0.000714781,0.000714781
175,642.794,1.44553,0.95415,1.2289,0.40964,0.34431,0.33464,0.12066,2.2144,1.52671,1.83233,0.000711687,0.000711687,0.000711687
176,646.586,1.43281,0.92918,1.22479,0.36803,0.40079,0.3405,0.12545,2.21111,1.62982,1.83097,0.000708594,0.000708594,0.000708594
177,650.146,1.40621,0.88138,1.21727,0.48417,0.3389,0.37527,0.1407,2.18959,1.53947,1.82531,0.0007055,0.0007055,0.0007055
178,653.645,1.41405,0.88064,1.20873,0.43168,0.38488,0.361,0.142,2.17857,1.49328,1.82601,0.000702406,0.000702406,0.000702406
179,657.423,1.42939,0.90765,1.21886,0.39993,0.39232,0.34888,0.14015,2.15641,1.65569,1.77824,0.000699312,0.000699312,0.000699312
180,661.101,1.3926,0.8683,1.19119,0.43765,0.41397,0.36838,0.13996,2.17551,1.53091,1.83023,0.000696219,0.000696219,0.000696219
181,664.775,1.39354,0.87882,1.21659,0.46479,0.3613,0.36287,0.13611,2.19499,1.54744,1.8334,0.000693125,0.000693125,0.000693125
182,668.375,1.38577,0.8684,1.19121,0.41533,0.44356,0.36617,0.14001,2.13398,1.52229,1.78658,0.000690031,0.000690031,0.000690031
183,672.023,1.41712,0.89708,1.21519,0.38409,0.41188,0.33086,0.12727,2.16717,1.53929,1.78401,0.000686937,0.000686937,0.000686937
184,675.562,1.41249,0.88611,1.20721,0.361,0.41921,0.3404,0.13121,2.21127,1.52291,1.83913,0.000683844,0.000683844,0.000683844
