epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,281.833,1.90162,1.51477,1.51325,0.34544,0.26888,0.22825,0.08093,2.10956,1.76957,1.72994,0.001052,0.001052,0.001052
66,286.081,1.93555,1.53126,1.5504,0.28942,0.24067,0.23877,0.09041,2.04466,1.85573,1.71993,0.00104891,0.00104891,0.00104891
67,290.492,1.89572,1.54426,1.51851,0.24274,0.20485,0.16111,0.06209,2.09877,1.93607,1.77096,0.00104581,0.00104581,0.00104581
68,294.815,1.89083,1.55377,1.54529,0.2838,0.22102,0.19823,0.07077,2.16487,1.86973,1.77395,0.00104272,0.00104272,0.00104272
69,298.988,1.87714,1.4992,1.51712,0.26028,0.26252,0.20361,0.07217,2.16988,2.11687,1.71835,0.00103962,0.00103962,0.00103962
70,303.286,1.88814,1.48969,1.51191,0.30663,0.24327,0.22702,0.08128,2.12335,1.90773,1.67757,0.00103653,0.00103653,0.00103653
71,307.583,1.87672,1.52247,1.52593,0.32347,0.20341,0.21328,0.08576,2.09206,1.79069,1.71873,0.00103344,0.00103344,0.00103344
72,312.008,1.88153,1.54818,1.55814,0.23587,0.26096,0.19597,0.07484,2.09367,1.82951,1.73534,0.00103034,0.00103034,0.00103034
73,316.074,1.86377,1.5056,1.51368,0.24846,0.28526,0.22148,0.08542,2.09395,1.74918,1.74904,0.00102725,0.00102725,0.00102725
74,320.641,1.86668,1.46487,1.51964,0.29667,0.30774,0.25122,0.10152,2.12,1.70534,1.71586,0.00102416,0.00102416,0.00102416
75,324.807,1.91372,1.50823,1.52232,0.53635,0.219,0.21956,0.08265,2.15257,1.80669,1.73709,0.00102106,0.00102106,0.00102106
76,329.082,1.89258,1.48845,1.5134,0.28289,0.26587,0.22231,0.08701,2.14615,1.78955,1.71633,0.00101797,0.00101797,0.00101797
